"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AGE00135039","1863-08-14","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  275",",,E","  215",",,E"
"AGE00135039","1863-08-15","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E",,,,
"AGE00135039","1863-08-16","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E",,,,
"AGE00135039","1863-08-17","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  290",",,E","  265",",,E"
"AGE00135039","1863-08-18","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  305",",,E","  230",",,E"
"AGE00135039","1863-08-19","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  280",",,E","  215",",,E"
"AGE00135039","1863-08-20","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  280",",,E","  210",",,E"
"AGE00135039","1863-08-21","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  265",",,E","  220",",,E"
"AGE00135039","1863-08-22","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  245",",,E","  190",",,E"
"AGE00135039","1863-08-23","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E",,,,
"AGE00135039","1863-08-24","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  260",",,E","  235",",,E"
"AGE00135039","1863-08-25","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  260",",,E","  195",",,E"
"AGE00135039","1863-08-26","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  300",",,E","  190",",,E"
"AGE00135039","1863-08-27","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  285",",,E","  200",",,E"
"AGE00135039","1863-08-28","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  270",",,E","  205",",,E"
"AGE00135039","1863-08-29","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  255",",,E","  205",",,E"
"AGE00135039","1863-08-30","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E",,,,
"AGE00135039","1863-08-31","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   20",",,E","  250",",,E","  157",",,E"
"AGE00135039","1863-09-01","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   30",",,E","  255",",,E","  205",",,E"
"AGE00135039","1863-09-02","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","  230",",,E","  245",",,E","  190",",,E"
"AGE00135039","1863-09-03","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  225",",,E","  160",",,E"
"AGE00135039","1863-09-04","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    5",",,E","  240",",,E","  190",",,E"
"AGE00135039","1863-09-05","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  245",",,E","  210",",,E"
"AGE00135039","1863-09-06","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E",,,,
"AGE00135039","1863-09-07","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  250",",,E","  220",",,E"
"AGE00135039","1863-09-08","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  250",",,E","  195",",,E"
"AGE00135039","1863-09-09","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  250",",,E","  210",",,E"
"AGE00135039","1863-09-10","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  245",",,E","  185",",,E"
"AGE00135039","1863-09-11","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  245",",,E","  190",",,E"
"AGE00135039","1863-09-12","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  245",",,E","  195",",,E"
"AGE00135039","1863-09-13","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   35",",,E",,,,
"AGE00135039","1863-09-14","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  225",",,E","  195",",,E"
"AGE00135039","1863-09-15","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  225",",,E","  195",",,E"
"AGE00135039","1863-09-16","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  220",",,E","  190",",,E"
"AGE00135039","1863-09-17","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  225",",,E","  150",",,E"
"AGE00135039","1863-09-18","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  235",",,E","  160",",,E"
"AGE00135039","1863-09-19","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  240",",,E","  180",",,E"
"AGE00135039","1863-09-20","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E",,,,
"AGE00135039","1863-09-21","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  230",",,E","  210",",,E"
"AGE00135039","1863-09-22","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  250",",,E","  190",",,E"
"AGE00135039","1863-09-23","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  250",",,E","  195",",,E"
"AGE00135039","1863-09-24","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  235",",,E","  180",",,E"
"AGE00135039","1863-09-25","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  235",",,E","  190",",,E"
"AGE00135039","1863-09-26","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  230",",,E","  180",",,E"
"AGE00135039","1863-09-27","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E",,,,
"AGE00135039","1863-09-28","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  220",",,E","  195",",,E"
"AGE00135039","1863-09-29","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  215",",,E","  155",",,E"
"AGE00135039","1863-09-30","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  220",",,E","  180",",,E"
"AGE00135039","1863-10-01","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  225",",,E","  165",",,E"
"AGE00135039","1863-10-02","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  200",",,E","  190",",,E"
"AGE00135039","1863-10-03","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  235",",,E","  192",",,E"
"AGE00135039","1863-10-04","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E",,,,
"AGE00135039","1863-10-05","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  222",",,E","  202",",,E"
"AGE00135039","1863-10-06","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  240",",,E","  182",",,E"
"AGE00135039","1863-10-07","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   15",",,E","  235",",,E","  195",",,E"
"AGE00135039","1863-10-08","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    5",",,E","  215",",,E","  185",",,E"
"AGE00135039","1863-10-09","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  210",",,E","  165",",,E"
"AGE00135039","1863-10-10","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  210",",,E","  155",",,E"
"AGE00135039","1863-10-11","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   28",",,E",,,,
"AGE00135039","1863-10-12","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  215",",,E","  185",",,E"
"AGE00135039","1863-10-13","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  240",",,E","  165",",,E"
"AGE00135039","1863-10-14","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","  100",",,E","  225",",,E","  170",",,E"
"AGE00135039","1863-10-15","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   80",",,E","  200",",,E","  165",",,E"
"AGE00135039","1863-10-16","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  185",",,E","  155",",,E"
"AGE00135039","1863-10-17","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  190",",,E","  120",",,E"
"AGE00135039","1863-10-18","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E",,,,
"AGE00135039","1863-10-19","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  195",",,E","  115",",,E"
"AGE00135039","1863-10-20","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  205",",,E","  150",",,E"
"AGE00135039","1863-10-21","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  200",",,E","  165",",,E"
"AGE00135039","1863-10-22","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  205",",,E","  140",",,E"
"AGE00135039","1863-10-23","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  190",",,E","  135",",,E"
"AGE00135039","1863-10-24","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  190",",,E","  140",",,E"
"AGE00135039","1863-10-25","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E",,,,
"AGE00135039","1863-10-26","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  230",",,E","  185",",,E"
"AGE00135039","1863-10-27","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  220",",,E","  110",",,E"
"AGE00135039","1863-10-28","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  190",",,E","  120",",,E"
"AGE00135039","1863-10-29","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  200",",,E","  160",",,E"
"AGE00135039","1863-10-30","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  200",",,E","  155",",,E"
"AGE00135039","1863-10-31","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  190",",,E","  135",",,E"
"AGE00135039","1863-11-01","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E",,,,
"AGE00135039","1863-11-02","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  205",",,E","  155",",,E"
"AGE00135039","1863-11-03","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  195",",,E","  150",",,E"
"AGE00135039","1863-11-04","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  180",",,E","  130",",,E"
"AGE00135039","1863-11-05","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  180",",,E","  120",",,E"
"AGE00135039","1863-11-06","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  175",",,E","  125",",,E"
"AGE00135039","1863-11-07","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  175",",,E","  100",",,E"
"AGE00135039","1863-11-08","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E",,,,
"AGE00135039","1863-11-09","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  175",",,E","  120",",,E"
"AGE00135039","1863-11-10","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  165",",,E","  115",",,E"
"AGE00135039","1863-11-11","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","  495",",,E","  180",",,E","  110",",,E"
"AGE00135039","1863-11-12","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   65",",,E","  170",",,E","  120",",,E"
"AGE00135039","1863-11-13","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  140",",,E","  115",",,E"
"AGE00135039","1863-11-14","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  130",",,E","   65",",,E"
"AGE00135039","1863-11-15","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E",,,,
"AGE00135039","1863-11-16","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  135",",,E","   95",",,E"
"AGE00135039","1863-11-17","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  140",",,E","   55",",,E"
"AGE00135039","1863-11-18","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  150",",,E","   75",",,E"
"AGE00135039","1863-11-19","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  150",",,E","   90",",,E"
"AGE00135039","1863-11-20","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  145",",,E","   45",",,E"
"AGE00135039","1863-11-21","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  140",",,E","   75",",,E"
"AGE00135039","1863-11-22","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E",,,,
"AGE00135039","1863-11-23","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  165",",,E","  125",",,E"
"AGE00135039","1863-11-24","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  160",",,E","  105",",,E"
"AGE00135039","1863-11-25","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  160",",,E","  120",",,E"
"AGE00135039","1863-11-26","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  155",",,E","  120",",,E"
"AGE00135039","1863-11-27","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  175",",,E","  110",",,E"
"AGE00135039","1863-11-28","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    3",",,E","  190",",,E","  120",",,E"
"AGE00135039","1863-11-29","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   10",",,E",,,,
"AGE00135039","1863-11-30","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  170",",,E","   50",",,E"
"AGE00135039","1863-12-01","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  180",",,E","  120",",,E"
"AGE00135039","1863-12-02","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  175",",,E","  130",",,E"
"AGE00135039","1863-12-03","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  215",",,E","  125",",,E"
"AGE00135039","1863-12-04","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   40",",,E","  175",",,E","  145",",,E"
"AGE00135039","1863-12-05","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  245",",,E","   75",",,E"
"AGE00135039","1863-12-06","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E",,,,
"AGE00135039","1863-12-07","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   10",",,E","  155",",,E","   85",",,E"
"AGE00135039","1863-12-08","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   45",",,E","  150",",,E","   80",",,E"
"AGE00135039","1863-12-09","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  140",",,E","   90",",,E"
"AGE00135039","1863-12-10","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  140",",,E","   65",",,E"
"AGE00135039","1863-12-11","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  140",",,E","   75",",,E"
"AGE00135039","1863-12-12","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  140",",,E","   85",",,E"
"AGE00135039","1863-12-13","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E",,,,
"AGE00135039","1863-12-14","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  135",",,E","   60",",,E"
"AGE00135039","1863-12-15","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  135",",,E","   35",",,E"
"AGE00135039","1863-12-16","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  130",",,E","   50",",,E"
"AGE00135039","1863-12-17","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  135",",,E","   70",",,E"
"AGE00135039","1863-12-18","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  135",",,E","  110",",,E"
"AGE00135039","1863-12-19","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  125",",,E","   40",",,E"
"AGE00135039","1863-12-20","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   20",",,E",,,,
"AGE00135039","1863-12-21","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   10",",,E","  125",",,E","   55",",,E"
"AGE00135039","1863-12-22","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","  165",",,E","  125",",,E","   30",",,E"
"AGE00135039","1863-12-23","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   25",",,E","  130",",,E","   95",",,E"
"AGE00135039","1863-12-24","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  130",",,E","   75",",,E"
"AGE00135039","1863-12-25","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E",,,,
"AGE00135039","1863-12-26","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  125",",,E","   50",",,E"
"AGE00135039","1863-12-27","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E",,,,
"AGE00135039","1863-12-28","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  120",",,E","   70",",,E"
"AGE00135039","1863-12-29","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  125",",,E","   50",",,E"
"AGE00135039","1863-12-30","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  120",",,E","   55",",,E"
"AGE00135039","1863-12-31","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  135",",,E","   50",",,E"
"AGE00135039","1864-01-01","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E",,,,
"AGE00135039","1864-01-02","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  140",",,E","  115",",,E"
"AGE00135039","1864-01-03","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E",,,,
"AGE00135039","1864-01-04","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","   90",",,E","   60",",,E"
"AGE00135039","1864-01-05","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","   95",",,E","   20",",,E"
"AGE00135039","1864-01-06","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  115",",,E","   60",",,E"
"AGE00135039","1864-01-07","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  125",",,E","   85",",,E"
"AGE00135039","1864-01-08","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   38",",,E","  150",",,E","   85",",,E"
"AGE00135039","1864-01-09","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   40",",,E","  145",",,E","  120",",,E"
"AGE00135039","1864-01-10","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   50",",,E",,,,
"AGE00135039","1864-01-11","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","  220",",,E","  135",",,E","  125",",,E"
"AGE00135039","1864-01-12","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  145",",,E","  110",",,E"
"AGE00135039","1864-01-13","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   60",",,E","  135",",,E","   95",",,E"
"AGE00135039","1864-01-14","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  140",",,E","  110",",,E"
"AGE00135039","1864-01-15","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  130",",,E","   80",",,E"
"AGE00135039","1864-01-16","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  135",",,E","   75",",,E"
"AGE00135039","1864-01-17","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E",,,,
"AGE00135039","1864-01-18","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","  220",",,E","  130",",,E","   90",",,E"
"AGE00135039","1864-01-19","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  120",",,E","   75",",,E"
"AGE00135039","1864-01-20","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  125",",,E","   80",",,E"
"AGE00135039","1864-01-21","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  125",",,E","   65",",,E"
"AGE00135039","1864-01-22","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  125",",,E","   55",",,E"
"AGE00135039","1864-01-23","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  130",",,E","  100",",,E"
"AGE00135039","1864-01-24","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E",,,,
"AGE00135039","1864-01-25","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  115",",,E","   75",",,E"
"AGE00135039","1864-01-26","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  125",",,E","   75",",,E"
"AGE00135039","1864-01-27","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   50",",,E","  135",",,E","   90",",,E"
"AGE00135039","1864-01-28","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  135",",,E","  105",",,E"
"AGE00135039","1864-01-29","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  135",",,E","   60",",,E"
"AGE00135039","1864-01-30","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   30",",,E","  125",",,E","   80",",,E"
"AGE00135039","1864-01-31","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   20",",,E",,,,
"AGE00135039","1864-02-01","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  110",",,E","   50",",,E"
"AGE00135039","1864-02-02","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   70",",,E","  105",",,E","   80",",,E"
"AGE00135039","1864-02-03","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  115",",,E","   85",",,E"
"AGE00135039","1864-02-04","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  115",",,E","   40",",,E"
"AGE00135039","1864-02-05","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  125",",,E","   55",",,E"
"AGE00135039","1864-02-06","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   30",",,E","  100",",,E","   30",",,E"
"AGE00135039","1864-02-07","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","  133",",,E",,,,
"AGE00135039","1864-02-08","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    3",",,E","  110",",,E","   60",",,E"
"AGE00135039","1864-02-09","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   45",",,E","  120",",,E","   75",",,E"
"AGE00135039","1864-02-10","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  135",",,E","   75",",,E"
"AGE00135039","1864-02-11","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  145",",,E","  110",",,E"
"AGE00135039","1864-02-12","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  155",",,E","   95",",,E"
"AGE00135039","1864-02-13","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  155",",,E","   85",",,E"
"AGE00135039","1864-02-14","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E",,,,
"AGE00135039","1864-02-15","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  145",",,E","  120",",,E"
"AGE00135039","1864-02-16","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  145",",,E","  110",",,E"
"AGE00135039","1864-02-17","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  170",",,E","   97",",,E"
"AGE00135039","1864-02-18","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","  110",",,E","  120",",,E","  115",",,E"
"AGE00135039","1864-02-19","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","  105",",,E","  162",",,E","  120",",I,E"
"AGE00135039","1864-02-20","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   45",",,E","  100",",I,E","   90",",,E"
"AGE00135039","1864-02-21","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   18",",,E",,,,
"AGE00135039","1864-02-22","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  122",",,E","  115",",,E"
"AGE00135039","1864-02-23","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   50",",,E","  175",",,E","   90",",,E"
"AGE00135039","1864-02-24","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  180",",,E","  130",",,E"
"AGE00135039","1864-02-25","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   30",",,E","  170",",,E","  135",",,E"
"AGE00135039","1864-02-26","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   60",",,E","  165",",,E","  125",",,E"
"AGE00135039","1864-02-27","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","   10",",,E","  155",",,E","  120",",,E"
"AGE00135039","1864-02-28","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","  100",",,E",,,,
"AGE00135039","1864-02-29","35.7297","0.65","50.0","ORAN HOPITAL MILITAIRE, AG","    0",",,E","  155",",,E","  110",",,E"
