"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AGE00147709","1890-11-27","36.63","4.2","942.0","FORT NATIONAL, AG","   42",",,E","  100",",,E","   50",",,E"
"AGE00147709","1890-11-28","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  100",",,E","   30",",,E"
"AGE00147709","1890-11-29","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","   80",",,E","   20",",,E"
"AGE00147709","1890-11-30","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","   50",",,E","   10",",,E"
"AGE00147709","1890-12-01","36.63","4.2","942.0","FORT NATIONAL, AG","   66",",,E","  110",",,E","    0",",,E"
"AGE00147709","1890-12-02","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","   60",",,E","   -2",",,E"
"AGE00147709","1890-12-03","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","   80",",,E","   20",",,E"
"AGE00147709","1890-12-04","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  110",",,E","   40",",,E"
"AGE00147709","1890-12-05","36.63","4.2","942.0","FORT NATIONAL, AG","   20",",,E","  100",",,E","   50",",,E"
"AGE00147709","1890-12-06","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","   60",",,E","   30",",,E"
"AGE00147709","1890-12-07","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  120",",,E","   30",",,E"
"AGE00147709","1890-12-08","36.63","4.2","942.0","FORT NATIONAL, AG","   39",",,E","  150",",,E","   30",",,E"
"AGE00147709","1890-12-09","36.63","4.2","942.0","FORT NATIONAL, AG","  250",",,E","   80",",,E","   50",",,E"
"AGE00147709","1890-12-10","36.63","4.2","942.0","FORT NATIONAL, AG","   84",",,E","   80",",,E","   50",",,E"
"AGE00147709","1890-12-11","36.63","4.2","942.0","FORT NATIONAL, AG","  124",",,E","   50",",,E","   30",",,E"
"AGE00147709","1890-12-12","36.63","4.2","942.0","FORT NATIONAL, AG","   32",",,E","   80",",,E","   30",",,E"
"AGE00147709","1890-12-13","36.63","4.2","942.0","FORT NATIONAL, AG","  240",",,E","   70",",,E","   30",",,E"
"AGE00147709","1890-12-14","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","   40",",,E","    0",",,E"
"AGE00147709","1890-12-15","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  100",",,E","    0",",,E"
"AGE00147709","1890-12-16","36.63","4.2","942.0","FORT NATIONAL, AG","   53",",,E","  120",",,E","   50",",,E"
"AGE00147709","1890-12-17","36.63","4.2","942.0","FORT NATIONAL, AG","   30",",,E","   80",",,E","   60",",,E"
"AGE00147709","1890-12-18","36.63","4.2","942.0","FORT NATIONAL, AG","  108",",,E","   50",",,E","   30",",,E"
"AGE00147709","1890-12-19","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","   90",",,E","    0",",,E"
"AGE00147709","1890-12-20","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  110",",,E","   30",",,E"
"AGE00147709","1890-12-21","36.63","4.2","942.0","FORT NATIONAL, AG","    9",",,E","   60",",,E","   30",",,E"
"AGE00147709","1890-12-22","36.63","4.2","942.0","FORT NATIONAL, AG","  530",",,E","  120",",,E","   30",",,E"
"AGE00147709","1890-12-23","36.63","4.2","942.0","FORT NATIONAL, AG","  256",",,E","   60",",,E","   50",",,E"
"AGE00147709","1890-12-24","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  130",",,E","    0",",,E"
"AGE00147709","1890-12-25","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","   90",",,E","    0",",,E"
"AGE00147709","1890-12-26","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","   70",",,E","   30",",,E"
"AGE00147709","1890-12-27","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","   60",",,E","   30",",,E"
"AGE00147709","1890-12-28","36.63","4.2","942.0","FORT NATIONAL, AG","  300",",,E","   40",",,E","   20",",,E"
"AGE00147709","1890-12-29","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","   70",",,E","   10",",,E"
"AGE00147709","1890-12-30","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  120",",,E","   10",",,E"
"AGE00147709","1890-12-31","36.63","4.2","942.0","FORT NATIONAL, AG",,,,,"   40",",,E"
"AGE00147709","1891-12-31","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  140",",,E",,
"AGE00147709","1892-01-01","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","   60",",,E","   50",",,E"
"AGE00147709","1892-01-02","36.63","4.2","942.0","FORT NATIONAL, AG",,,,,"  160",",I,E"
"AGE00147709","1892-01-03","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  100",",,E",,
"AGE00147709","1892-01-04","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  120",",,E","   40",",,E"
"AGE00147709","1892-01-05","36.63","4.2","942.0","FORT NATIONAL, AG",,,"  170",",,E","   40",",,E"
"AGE00147709","1892-01-07","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","   80",",,E",,
"AGE00147709","1892-01-08","36.63","4.2","942.0","FORT NATIONAL, AG",,,,,"   20",",,E"
"AGE00147709","1892-01-09","36.63","4.2","942.0","FORT NATIONAL, AG","   76",",,E","   70",",,E",,
"AGE00147709","1892-01-10","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  100",",,E","    0",",,E"
"AGE00147709","1892-01-11","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  150",",,E","   20",",,E"
"AGE00147709","1892-01-12","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  190",",,E","   70",",,E"
"AGE00147709","1892-01-13","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  160",",,E","    0",",,E"
"AGE00147709","1892-01-14","36.63","4.2","942.0","FORT NATIONAL, AG","   90",",,E","   50",",,E","   20",",,E"
"AGE00147709","1892-01-15","36.63","4.2","942.0","FORT NATIONAL, AG","   40",",,E","   50",",,E","    0",",,E"
"AGE00147709","1892-01-16","36.63","4.2","942.0","FORT NATIONAL, AG",,,,,"    0",",,E"
"AGE00147709","1892-01-17","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  100",",,E",,
"AGE00147709","1892-01-18","36.63","4.2","942.0","FORT NATIONAL, AG","  100",",,E","   80",",,E","   50",",,E"
"AGE00147709","1892-01-19","36.63","4.2","942.0","FORT NATIONAL, AG","  216",",,E","   50",",,E","   20",",,E"
"AGE00147709","1892-01-20","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","   90",",,E","    0",",,E"
"AGE00147709","1892-01-21","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  110",",,E","   40",",,E"
"AGE00147709","1892-01-22","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  110",",,E","   50",",,E"
"AGE00147709","1892-01-23","36.63","4.2","942.0","FORT NATIONAL, AG",,,,,"   50",",,E"
"AGE00147709","1892-01-24","36.63","4.2","942.0","FORT NATIONAL, AG","   55",",,E","  120",",,E",,
"AGE00147709","1892-01-25","36.63","4.2","942.0","FORT NATIONAL, AG","  105",",,E","   90",",,E","   30",",,E"
"AGE00147709","1892-01-26","36.63","4.2","942.0","FORT NATIONAL, AG","  237",",,E","   50",",,E","   30",",,E"
"AGE00147709","1892-01-27","36.63","4.2","942.0","FORT NATIONAL, AG","  257",",,E","   50",",,E","    0",",,E"
"AGE00147709","1892-01-28","36.63","4.2","942.0","FORT NATIONAL, AG","  280",",,E","   50",",,E","   10",",,E"
"AGE00147709","1892-01-29","36.63","4.2","942.0","FORT NATIONAL, AG","  115",",,E","   50",",,E","    0",",,E"
"AGE00147709","1892-01-30","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","   80",",,E","   30",",,E"
"AGE00147709","1892-01-31","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  110",",,E","   30",",,E"
"AGE00147709","1892-02-01","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  120",",,E","   50",",,E"
"AGE00147709","1892-02-02","36.63","4.2","942.0","FORT NATIONAL, AG","   65",",,E","  180",",,E","   70",",,E"
"AGE00147709","1892-02-03","36.63","4.2","942.0","FORT NATIONAL, AG","  146",",,E","   90",",,E","   50",",,E"
"AGE00147709","1892-02-04","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","   90",",,E","   10",",,E"
"AGE00147709","1892-02-05","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  100",",,E","   50",",,E"
"AGE00147709","1892-02-06","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  100",",,E","   50",",,E"
"AGE00147709","1892-02-07","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  110",",,E","   40",",,E"
"AGE00147709","1892-02-08","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  120",",,E","   40",",,E"
"AGE00147709","1892-02-09","36.63","4.2","942.0","FORT NATIONAL, AG","  212",",,E","   90",",,E","   40",",,E"
"AGE00147709","1892-02-10","36.63","4.2","942.0","FORT NATIONAL, AG","  170",",,E","   40",",,E","   20",",,E"
"AGE00147709","1892-02-11","36.63","4.2","942.0","FORT NATIONAL, AG","   95",",,E","   80",",,E","  -20",",,E"
"AGE00147709","1892-02-12","36.63","4.2","942.0","FORT NATIONAL, AG","  235",",,E","   30",",,E","  -20",",,E"
"AGE00147709","1892-02-13","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","   30",",,E","    0",",,E"
"AGE00147709","1892-02-14","36.63","4.2","942.0","FORT NATIONAL, AG","   15",",,E","   80",",,E","   20",",,E"
"AGE00147709","1892-02-15","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  110",",,E","   30",",,E"
"AGE00147709","1892-02-16","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  120",",,E","   30",",,E"
"AGE00147709","1892-02-17","36.63","4.2","942.0","FORT NATIONAL, AG","   64",",,E","  120",",,E","   50",",,E"
"AGE00147709","1892-02-18","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  120",",,E","   40",",,E"
"AGE00147709","1892-02-19","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  180",",,E","   40",",,E"
"AGE00147709","1892-02-20","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  190",",,E","   80",",,E"
"AGE00147709","1892-02-21","36.63","4.2","942.0","FORT NATIONAL, AG","   12",",,E","  180",",,E","   80",",,E"
"AGE00147709","1892-02-22","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  130",",,E","   80",",,E"
"AGE00147709","1892-02-23","36.63","4.2","942.0","FORT NATIONAL, AG","  109",",,E","  160",",,E","   60",",,E"
"AGE00147709","1892-02-24","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  130",",,E","   50",",,E"
"AGE00147709","1892-02-25","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  150",",,E","   60",",,E"
"AGE00147709","1892-02-26","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  180",",,E","   90",",,E"
"AGE00147709","1892-02-27","36.63","4.2","942.0","FORT NATIONAL, AG","  101",",,E","  180",",,E","   90",",,E"
"AGE00147709","1892-02-28","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  180",",,E","   50",",,E"
"AGE00147709","1892-02-29","36.63","4.2","942.0","FORT NATIONAL, AG","   81",",,E","  120",",,E","   50",",,E"
"AGE00147709","1892-03-01","36.63","4.2","942.0","FORT NATIONAL, AG","   52",",,E","  120",",,E","   40",",,E"
"AGE00147709","1892-03-02","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","   90",",,E","   30",",,E"
"AGE00147709","1892-03-03","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  140",",,E","   30",",,E"
"AGE00147709","1892-03-04","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  180",",,E","   60",",,E"
"AGE00147709","1892-03-05","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  140",",,E","   40",",,E"
"AGE00147709","1892-03-06","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  200",",,E","   60",",,E"
"AGE00147709","1892-03-07","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  200",",,E","  100",",,E"
"AGE00147709","1892-03-08","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  160",",,E","   70",",,E"
"AGE00147709","1892-03-09","36.63","4.2","942.0","FORT NATIONAL, AG","   46",",,E","  150",",,E","   70",",,E"
"AGE00147709","1892-03-10","36.63","4.2","942.0","FORT NATIONAL, AG","  109",",,E","   90",",,E","   70",",,E"
"AGE00147709","1892-03-11","36.63","4.2","942.0","FORT NATIONAL, AG","   54",",,E","   90",",,E","   30",",,E"
"AGE00147709","1892-03-12","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  110",",,E","   50",",,E"
"AGE00147709","1892-03-13","36.63","4.2","942.0","FORT NATIONAL, AG","   42",",,E","  100",",,E","   50",",,E"
"AGE00147709","1892-03-14","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  120",",,E","   60",",,E"
"AGE00147709","1892-03-15","36.63","4.2","942.0","FORT NATIONAL, AG","   25",",,E","  100",",,E","   60",",,E"
"AGE00147709","1892-03-16","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  150",",,E","   30",",,E"
"AGE00147709","1892-03-17","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  170",",,E","   50",",,E"
"AGE00147709","1892-03-18","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  150",",,E","   50",",,E"
"AGE00147709","1892-03-19","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  170",",,E","   70",",,E"
"AGE00147709","1892-03-20","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  140",",,E","   70",",,E"
"AGE00147709","1892-03-21","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  140",",,E","   70",",,E"
"AGE00147709","1892-03-22","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  150",",,E","   40",",,E"
"AGE00147709","1892-03-23","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  200",",,E","   40",",,E"
"AGE00147709","1892-03-24","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  190",",,E","  100",",,E"
"AGE00147709","1892-03-25","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  240",",,E","  110",",,E"
"AGE00147709","1892-03-26","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  200",",,E","  140",",,E"
"AGE00147709","1892-03-27","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  200",",,E","   80",",,E"
"AGE00147709","1892-03-28","36.63","4.2","942.0","FORT NATIONAL, AG","  307",",,E","  160",",,E","   70",",,E"
"AGE00147709","1892-03-29","36.63","4.2","942.0","FORT NATIONAL, AG","  453",",,E","  180",",,E","   70",",,E"
"AGE00147709","1892-03-30","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","   80",",,E","   10",",,E"
"AGE00147709","1892-03-31","36.63","4.2","942.0","FORT NATIONAL, AG",,,,,"   10",",,E"
"AGE00147709","1892-04-01","36.63","4.2","942.0","FORT NATIONAL, AG","  102",",,E","  130",",,E",,
"AGE00147709","1892-04-02","36.63","4.2","942.0","FORT NATIONAL, AG","  210",",,E","  100",",,E","   60",",,E"
"AGE00147709","1892-04-03","36.63","4.2","942.0","FORT NATIONAL, AG","  216",",,E","  150",",,E","   60",",,E"
"AGE00147709","1892-04-04","36.63","4.2","942.0","FORT NATIONAL, AG","  247",",,E","  100",",,E","   80",",,E"
"AGE00147709","1892-04-05","36.63","4.2","942.0","FORT NATIONAL, AG","   56",",,E","   90",",,E","   70",",,E"
"AGE00147709","1892-04-06","36.63","4.2","942.0","FORT NATIONAL, AG","   72",",,E","  130",",,E","   60",",,E"
"AGE00147709","1892-04-07","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  140",",,E","   70",",,E"
"AGE00147709","1892-04-08","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  160",",,E","   70",",,E"
"AGE00147709","1892-04-09","36.63","4.2","942.0","FORT NATIONAL, AG","  108",",,E","  190",",,E","   90",",,E"
"AGE00147709","1892-04-10","36.63","4.2","942.0","FORT NATIONAL, AG","  367",",,E","  120",",,E","   90",",,E"
"AGE00147709","1892-04-11","36.63","4.2","942.0","FORT NATIONAL, AG","  310",",,E","  160",",,E","   80",",,E"
"AGE00147709","1892-04-12","36.63","4.2","942.0","FORT NATIONAL, AG","   20",",,E","  170",",,E","   70",",,E"
"AGE00147709","1892-04-13","36.63","4.2","942.0","FORT NATIONAL, AG","   92",",,E","  110",",,E","   90",",,E"
"AGE00147709","1892-04-14","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  150",",,E","   70",",,E"
"AGE00147709","1892-04-15","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  160",",,E","   90",",,E"
"AGE00147709","1892-04-16","36.63","4.2","942.0","FORT NATIONAL, AG","  300",",,E","  100",",I,E","  110",",I,E"
"AGE00147709","1892-04-17","36.63","4.2","942.0","FORT NATIONAL, AG","   82",",,E","  140",",,E","   60",",,E"
"AGE00147709","1892-04-18","36.63","4.2","942.0","FORT NATIONAL, AG","   32",",,E","  120",",,E","   60",",,E"
"AGE00147709","1892-04-19","36.63","4.2","942.0","FORT NATIONAL, AG","   58",",,E","  110",",,E","   50",",,E"
"AGE00147709","1892-04-20","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","   70",",,E","   20",",,E"
"AGE00147709","1892-04-21","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  110",",,E","   10",",,E"
"AGE00147709","1892-04-22","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  120",",,E","   30",",,E"
"AGE00147709","1892-04-23","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  150",",,E","   50",",,E"
"AGE00147709","1892-04-24","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  170",",,E","   70",",,E"
"AGE00147709","1892-04-25","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  180",",,E","   90",",,E"
"AGE00147709","1892-04-26","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  190",",,E","   70",",,E"
"AGE00147709","1892-04-27","36.63","4.2","942.0","FORT NATIONAL, AG","   76",",,E","  200",",,E","  110",",,E"
"AGE00147709","1892-04-28","36.63","4.2","942.0","FORT NATIONAL, AG","  202",",,E","  140",",,E","   90",",,E"
"AGE00147709","1892-04-29","36.63","4.2","942.0","FORT NATIONAL, AG","   35",",,E","  120",",,E","   50",",,E"
"AGE00147709","1892-04-30","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  150",",,E","   50",",,E"
"AGE00147709","1892-05-01","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  120",",,E","   50",",,E"
"AGE00147709","1892-05-02","36.63","4.2","942.0","FORT NATIONAL, AG","   22",",,E","  150",",,E","   50",",,E"
"AGE00147709","1892-05-03","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  180",",,E","   60",",,E"
"AGE00147709","1892-05-04","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  190",",,E","   90",",,E"
"AGE00147709","1892-05-05","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  140",",,E","   90",",,E"
"AGE00147709","1892-05-06","36.63","4.2","942.0","FORT NATIONAL, AG","   58",",,E","  190",",,E","   70",",,E"
"AGE00147709","1892-05-07","36.63","4.2","942.0","FORT NATIONAL, AG","   23",",,E","  130",",,E","   60",",,E"
"AGE00147709","1892-05-08","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  160",",,E","   60",",,E"
"AGE00147709","1892-05-09","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  170",",,E","   90",",,E"
"AGE00147709","1892-05-10","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  160",",,E","  100",",,E"
"AGE00147709","1892-05-11","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  140",",,E","   70",",,E"
"AGE00147709","1892-05-12","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  130",",,E","   60",",,E"
"AGE00147709","1892-05-13","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  140",",,E","   70",",,E"
"AGE00147709","1892-05-14","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  140",",,E","   80",",,E"
"AGE00147709","1892-05-15","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  150",",,E","   80",",,E"
"AGE00147709","1892-05-16","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  190",",,E","   80",",,E"
"AGE00147709","1892-05-17","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  230",",,E","  110",",,E"
"AGE00147709","1892-05-18","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  190",",,E","  110",",,E"
"AGE00147709","1892-05-19","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  210",",,E","  110",",,E"
"AGE00147709","1892-05-20","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  260",",,E","  140",",,E"
"AGE00147709","1892-05-21","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  270",",,E","  170",",,E"
"AGE00147709","1892-05-22","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  300",",,E","  180",",,E"
"AGE00147709","1892-05-23","36.63","4.2","942.0","FORT NATIONAL, AG","   10",",,E","  220",",,E","  140",",,E"
"AGE00147709","1892-05-24","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  250",",,E","  140",",,E"
"AGE00147709","1892-05-25","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  300",",,E","  180",",,E"
"AGE00147709","1892-05-26","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  300",",,E","  200",",,E"
"AGE00147709","1892-05-27","36.63","4.2","942.0","FORT NATIONAL, AG","   54",",,E","  240",",,E","  220",",I,E"
"AGE00147709","1892-05-28","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  190",",I,E","   90",",,E"
"AGE00147709","1892-05-29","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  210",",,E","  100",",,E"
"AGE00147709","1892-05-30","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  230",",,E","  110",",,E"
"AGE00147709","1892-05-31","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  250",",,E","  150",",,E"
"AGE00147709","1892-06-01","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  260",",,E","  130",",,E"
"AGE00147709","1892-06-02","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  270",",,E","  190",",,E"
"AGE00147709","1892-06-03","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  300",",,E","  200",",,E"
"AGE00147709","1892-06-04","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  300",",,E","  230",",,E"
"AGE00147709","1892-06-05","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  270",",,E","  190",",,E"
"AGE00147709","1892-06-06","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  270",",,E","  180",",,E"
"AGE00147709","1892-06-07","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  230",",,E","  150",",,E"
"AGE00147709","1892-06-08","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  240",",,E","  150",",,E"
"AGE00147709","1892-06-09","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  220",",,E","  140",",,E"
"AGE00147709","1892-06-10","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  240",",,E","  130",",,E"
"AGE00147709","1892-06-11","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  280",",,E","  170",",,E"
"AGE00147709","1892-06-12","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  300",",,E","  170",",,E"
"AGE00147709","1892-06-13","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  310",",,E","  210",",,E"
"AGE00147709","1892-06-14","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  230",",,E","  160",",,E"
"AGE00147709","1892-06-15","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  250",",,E","  120",",,E"
"AGE00147709","1892-06-16","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  220",",,E","  120",",,E"
"AGE00147709","1892-06-17","36.63","4.2","942.0","FORT NATIONAL, AG","   43",",,E","  230",",,E","  130",",,E"
"AGE00147709","1892-06-18","36.63","4.2","942.0","FORT NATIONAL, AG","    2",",,E","  210",",,E","  130",",,E"
"AGE00147709","1892-06-19","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  220",",,E","  120",",,E"
"AGE00147709","1892-06-20","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  250",",,E","  140",",,E"
"AGE00147709","1892-06-21","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  280",",,E","  170",",,E"
"AGE00147709","1892-06-22","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  330",",,E","  220",",,E"
"AGE00147709","1892-06-23","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  270",",,E","  150",",,E"
"AGE00147709","1892-06-24","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  280",",,E","  180",",,E"
"AGE00147709","1892-06-25","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  280",",,E","  180",",,E"
"AGE00147709","1892-06-26","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  260",",,E","  180",",,E"
"AGE00147709","1892-06-27","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  250",",,E","  180",",,E"
"AGE00147709","1892-06-28","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  270",",,E","  160",",,E"
"AGE00147709","1892-06-29","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  270",",,E","  170",",,E"
"AGE00147709","1892-06-30","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  290",",,E","  180",",,E"
"AGE00147709","1892-07-01","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  280",",,E","  180",",,E"
"AGE00147709","1892-07-02","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  270",",,E","  180",",,E"
"AGE00147709","1892-07-03","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  330",",,E","  200",",,E"
"AGE00147709","1892-07-04","36.63","4.2","942.0","FORT NATIONAL, AG","   11",",,E","  330",",,E","  210",",,E"
"AGE00147709","1892-07-05","36.63","4.2","942.0","FORT NATIONAL, AG","   15",",,E","  310",",,E","  210",",,E"
"AGE00147709","1892-07-06","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  300",",,E","  210",",,E"
"AGE00147709","1892-07-07","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  310",",,E","  200",",,E"
"AGE00147709","1892-07-08","36.63","4.2","942.0","FORT NATIONAL, AG","    0",",,E","  330",",,E","  220",",,E"
