"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"AGM00060471","2009-12-06","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  181",",,S","   19",",,S","  102","H,,S"
"AGM00060471","2009-12-07","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  174",",,S","   12",",,S","   97","H,,S"
"AGM00060471","2009-12-08","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  170",",,S","    0",",,S","   89","H,,S"
"AGM00060471","2009-12-09","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  170",",,S","   25",",,S","  104","H,,S"
"AGM00060471","2009-12-10","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  182",",,S","   30",",,S","  113","H,,S"
"AGM00060471","2009-12-11","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  160",",,S","   20",",,S","   98","H,,S"
"AGM00060471","2009-12-12","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  165",",,S","    5",",,S","   89","H,,S"
"AGM00060471","2009-12-13","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  160",",,S","   20",",,S","   98","H,,S"
"AGM00060471","2009-12-14","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  155",",,S","   35",",,S","  105","H,,S"
"AGM00060471","2009-12-15","35.333","5.333","461.0","BARIKA, AG","  119",",,S","  160",",,S","   35",",,S","   73","H,,S"
"AGM00060471","2009-12-16","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  110",",,S","    5",",,S","   64","H,,S"
"AGM00060471","2009-12-17","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  165",",,S","   43",",,S","  105","H,,S"
"AGM00060471","2009-12-18","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  151",",,S","   50",",,S","  107","H,,S"
"AGM00060471","2009-12-19","35.333","5.333","461.0","BARIKA, AG","    0",",,S",,,"   75",",,S","  124","H,,S"
"AGM00060471","2009-12-20","35.333","5.333","461.0","BARIKA, AG","  119",",,S","  125",",,S","   50",",,S","   78","H,,S"
"AGM00060471","2009-12-21","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  120",",,S","   -5",",,S","   88","H,,S"
"AGM00060471","2009-12-22","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  152",",,S",,,"  105","H,,S"
"AGM00060471","2009-12-23","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  160",",,S","   47",",,S","  120","H,,S"
"AGM00060471","2009-12-24","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  210",",,S","  101",",,S","  163","H,,S"
"AGM00060471","2009-12-25","35.333","5.333","461.0","BARIKA, AG","    3",",,S","  230",",,S","  135",",,S","  171","H,,S"
"AGM00060471","2009-12-26","35.333","5.333","461.0","BARIKA, AG","   10",",,S","  205",",,S","   30",",,S","  140","H,,S"
"AGM00060471","2009-12-27","35.333","5.333","461.0","BARIKA, AG","   71",",,S","  195",",,S","  100",",,S","  133","H,,S"
"AGM00060471","2009-12-28","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  175",",,S","   30",",,S","  112","H,,S"
"AGM00060471","2009-12-29","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  190",",,S","   35",",,S","  113","H,,S"
"AGM00060471","2009-12-30","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  207",",,S","   40",",,S","  130","H,,S"
"AGM00060471","2009-12-31","35.333","5.333","461.0","BARIKA, AG","    0",",,S",,,"   32",",,S","  117","H,,S"
"AGM00060471","2010-01-01","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  160",",,S","   55",",,S","  129","H,,S"
"AGM00060471","2010-01-02","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  165",",,S","   35",",,S","   99","H,,S"
"AGM00060471","2010-01-03","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  185",",,S","   20",",,S","  109","H,,S"
"AGM00060471","2010-01-04","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  180",",,S","   35",",,S","  104","H,,S"
"AGM00060471","2010-01-05","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  183",",,S","   25",",,S","  106","H,,S"
"AGM00060471","2010-01-06","35.333","5.333","461.0","BARIKA, AG","   10",",,S",,,"   66",",,S","  121","H,,S"
"AGM00060471","2010-01-07","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  145",",,S","   48",",,S","  112","H,,S"
"AGM00060471","2010-01-08","35.333","5.333","461.0","BARIKA, AG","   30",",,S","   95",",,S",,,"   80","H,,S"
"AGM00060471","2010-01-09","35.333","5.333","461.0","BARIKA, AG","   20",",,S","   80",",,S","    5",",,S","   42","H,,S"
"AGM00060471","2010-01-10","35.333","5.333","461.0","BARIKA, AG","    0",",,S","   90",",,S",,,"   51","H,,S"
"AGM00060471","2010-01-11","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  120",",,S","   25",",,S","   87","H,,S"
"AGM00060471","2010-01-12","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  135",",,S","   25",",,S","   90","H,,S"
"AGM00060471","2010-01-13","35.333","5.333","461.0","BARIKA, AG","    3",",,S","  164",",,S","   85",",,S","  127","H,,S"
"AGM00060471","2010-01-15","35.333","5.333","461.0","BARIKA, AG","   10",",,S","  150",",,S","   62",",,S","  104","H,,S"
"AGM00060471","2010-01-16","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  140",",,S","   45",",,S","   92","H,,S"
"AGM00060471","2010-01-17","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  160",",,S","   25",",,S","   99","H,,S"
"AGM00060471","2010-01-18","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  175",",,S","   35",",,S","  110","H,,S"
"AGM00060471","2010-01-19","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  177",",,S","   35",",,S","  108","H,,S"
"AGM00060471","2010-01-20","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  185",",,S","   73",",,S","  131","H,,S"
"AGM00060471","2010-01-21","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  169",",,S","   54",",,S","  115","H,,S"
"AGM00060471","2010-01-22","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  142",",,S","   19",",,S","   83","H,,S"
"AGM00060471","2010-01-23","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  155",",,S","   20",",,S","   95","H,,S"
"AGM00060471","2010-01-24","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  175",",,S","   25",",,S","  107","H,,S"
"AGM00060471","2010-01-25","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  180",",,S","   45",",,S","  123","H,,S"
"AGM00060471","2010-01-26","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  140",",,S","   75",",,S","  117","H,,S"
"AGM00060471","2010-01-27","35.333","5.333","461.0","BARIKA, AG","   10",",,S",,,"   65",",,S","  121","H,,S"
"AGM00060471","2010-01-28","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  154",",,S","   21",",,S","   89","H,,S"
"AGM00060471","2010-01-29","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  142",",,S","   23",",,S","   84","H,,S"
"AGM00060471","2010-01-30","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  140",",,S","   40",",,S","   98","H,,S"
"AGM00060471","2010-01-31","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  150",",,S","    0",",,S","   88","H,,S"
"AGM00060471","2010-02-01","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  145",",,S","   10",",,S","   83","H,,S"
"AGM00060471","2010-02-02","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  131",",,S","   20",",,S","   75","H,,S"
"AGM00060471","2010-02-03","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  154",",,S","   -4",",,S","   95","H,,S"
"AGM00060471","2010-02-04","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  150",",,S","   55",",,S","  108","H,,S"
"AGM00060471","2010-02-05","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  190",",,S","   74",",,S","  137","H,,S"
"AGM00060471","2010-02-06","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  185",",,S","   65",",,S","  137","H,,S"
"AGM00060471","2010-02-07","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  175",",,S",,,"  137","H,,S"
"AGM00060471","2010-02-08","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  143",",,S","   25",",,S","  101","H,,S"
"AGM00060471","2010-02-09","35.333","5.333","461.0","BARIKA, AG","   10",",,S","  138",",,S","   79",",,S","  107","H,,S"
"AGM00060471","2010-02-10","35.333","5.333","461.0","BARIKA, AG","   10",",,S","  140",",,S","   27",",,S","   96","H,,S"
"AGM00060471","2010-02-11","35.333","5.333","461.0","BARIKA, AG","    3",",,S","  130",",,S","   20",",,S","   92","H,,S"
"AGM00060471","2010-02-12","35.333","5.333","461.0","BARIKA, AG","  399",",,S","  100",",,S","   -5",",,S","   57","H,,S"
"AGM00060471","2010-02-13","35.333","5.333","461.0","BARIKA, AG","    0",",,S","   65",",,S","   30",",,S","   47","H,,S"
"AGM00060471","2010-02-14","35.333","5.333","461.0","BARIKA, AG","  211",",,S","  121",",,S","   35",",,S","   80","H,,S"
"AGM00060471","2010-02-15","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  129",",,S","   25",",,S","   83","H,,S"
"AGM00060471","2010-02-16","35.333","5.333","461.0","BARIKA, AG","   51",",,S","  160",",,S","   60",",,S","  111","H,,S"
"AGM00060471","2010-02-17","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  205",",,S","  100",",,S","  161","H,,S"
"AGM00060471","2010-02-18","35.333","5.333","461.0","BARIKA, AG","   30",",,S","  217",",,S","   70",",,S","  161","H,,S"
"AGM00060471","2010-02-19","35.333","5.333","461.0","BARIKA, AG","   79",",,S","  185",",,S","  100",",,S","  131","H,,S"
"AGM00060471","2010-02-20","35.333","5.333","461.0","BARIKA, AG","  119",",,S",,,"   55",",,S","   98","H,,S"
"AGM00060471","2010-02-21","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  145",",,S","   31",",,S","   98","H,,S"
"AGM00060471","2010-02-22","35.333","5.333","461.0","BARIKA, AG","   10",",,S","  214",",,S","   80",",,S","  152","H,,S"
"AGM00060471","2010-02-23","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  190",",,S","   79",",,S","  148","H,,S"
"AGM00060471","2010-02-24","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  195",",,S","   70",",,S","  148","H,,S"
"AGM00060471","2010-02-25","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  225",",,S","   40",",,S","  148","H,,S"
"AGM00060471","2010-02-26","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  220",",,S","   80",",,S","  165","H,,S"
"AGM00060471","2010-02-27","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  265",",,S","   95",",,S","  203","H,,S"
"AGM00060471","2010-02-28","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  293",",,S","  145",",,S","  233","H,,S"
"AGM00060471","2010-03-01","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  216",",,S","  125",",,S","  177","H,,S"
"AGM00060471","2010-03-02","35.333","5.333","461.0","BARIKA, AG","    0",",,S",,,"   80",",,S","  169","H,,S"
"AGM00060471","2010-03-03","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  220",",,S","  130",",,S","  192","H,,S"
"AGM00060471","2010-03-04","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  200",",,S","   10",",,S","  146","H,,S"
"AGM00060471","2010-03-05","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  230",",,S","   46",",,S","  150","H,,S"
"AGM00060471","2010-03-06","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  210",",,S","  115",",,S","  171","H,,S"
"AGM00060471","2010-03-07","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  155",",,S","  107",",,S","  127","H,,S"
"AGM00060471","2010-03-08","35.333","5.333","461.0","BARIKA, AG","    3",",,S","  160",",,S","   33",",,S","  116","H,,S"
"AGM00060471","2010-03-09","35.333","5.333","461.0","BARIKA, AG","  119",",,S","  138",",,S","   90",",,S","  108","H,,S"
"AGM00060471","2010-03-10","35.333","5.333","461.0","BARIKA, AG","   20",",,S","  125",",,S","   10",",,S","   82","H,,S"
"AGM00060471","2010-03-11","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  140",",,S","    0",",,S","   98","H,,S"
"AGM00060471","2010-03-12","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  155",",,S","   85",",,S","  119","H,,S"
"AGM00060471","2010-03-13","35.333","5.333","461.0","BARIKA, AG","   20",",,S","  141",",,S","   55",",,S","  103","H,,S"
"AGM00060471","2010-03-14","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  145",",,S","   55",",,S","  107","H,,S"
"AGM00060471","2010-03-15","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  150",",,S","   12",",,S","  105","H,,S"
"AGM00060471","2010-03-16","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  160",",,S","   10",",,S","  111","H,,S"
"AGM00060471","2010-03-17","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  209",",,S","   20",",,S","  132","H,,S"
"AGM00060471","2010-03-18","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  210",",,S","   31",",,S","  143","H,,S"
"AGM00060471","2010-03-19","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  227",",,S","   40",",,S","  166","H,,S"
"AGM00060471","2010-03-20","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  262",",,S","   97",",,S","  188","H,,S"
"AGM00060471","2010-03-21","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  245",",,S","   93",",,S","  183","H,,S"
"AGM00060471","2010-03-22","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  240",",,S","   80",",,S","  179","H,,S"
"AGM00060471","2010-03-23","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  226",",,S","   76",",,S","  173","H,,S"
"AGM00060471","2010-03-24","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  245",",,S","  113",",,S","  196","H,,S"
"AGM00060471","2010-03-25","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  275",",,S","  133",",,S","  223","H,,S"
"AGM00060471","2010-03-26","35.333","5.333","461.0","BARIKA, AG","    0",",,S",,,"  150",",,S","  222","H,,S"
"AGM00060471","2010-03-27","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  246",",,S","  103",",,S","  188","H,,S"
"AGM00060471","2010-03-28","35.333","5.333","461.0","BARIKA, AG","    0",",,S",,,"   75",",,S","  192","H,,S"
"AGM00060471","2010-03-29","35.333","5.333","461.0","BARIKA, AG",,,"  280",",,S",,,"  236","H,,S"
"AGM00060471","2010-03-30","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  232",",,S","  110",",,S","  184","H,,S"
"AGM00060471","2010-03-31","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  210",",,S","   64",",,S","  161","H,,S"
"AGM00060471","2010-04-01","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  223",",,S","   80",",,S","  172","H,,S"
"AGM00060471","2010-04-02","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  221",",,S","   60",",,S","  161","H,,S"
"AGM00060471","2010-04-03","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  255",",,S","   85",",,S","  197","H,,S"
"AGM00060471","2010-04-04","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  245",",,S","  105",",,S","  199","H,,S"
"AGM00060471","2010-04-05","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  229",",,S","  114",",,S","  187","H,,S"
"AGM00060471","2010-04-06","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  210",",,S","  140",",,S","  179","H,,S"
"AGM00060471","2010-04-07","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  247",",,S","  103",",,S","  203","H,,S"
"AGM00060471","2010-04-08","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  230",",,S","   86",",,S","  167","H,,S"
"AGM00060471","2010-04-09","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  205",",,S","   75",",,S","  154","H,,S"
"AGM00060471","2010-04-10","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  227",",,S","   78",",,S","  174","H,,S"
"AGM00060471","2010-04-11","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  232",",,S","   85",",,S","  168","H,,S"
"AGM00060471","2010-04-12","35.333","5.333","461.0","BARIKA, AG","   61",",,S","  240",",,S","  105",",,S","  189","H,,S"
"AGM00060471","2010-04-13","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  250",",,S","   90",",,S","  198","H,,S"
"AGM00060471","2010-04-14","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  308",",,S","  134",",,S","  242","H,,S"
"AGM00060471","2010-04-15","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  284",",,S",,,"  211","H,,S"
"AGM00060471","2010-04-16","35.333","5.333","461.0","BARIKA, AG","   20",",,S","  296",",,S","  138",",,S","  231","H,,S"
"AGM00060471","2010-04-17","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  265",",,S","   90",",,S","  192","H,,S"
"AGM00060471","2010-04-18","35.333","5.333","461.0","BARIKA, AG","  239",",,S","  225",",,S","  123",",,S","  178","H,,S"
"AGM00060471","2010-04-19","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  235",",,S","   90",",,S","  184","H,,S"
"AGM00060471","2010-04-20","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  260",",,S","  100",",,S","  200","H,,S"
"AGM00060471","2010-04-21","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  305",",,S","  130",",,S","  241","H,,S"
"AGM00060471","2010-04-22","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  230",",,S",,,"  179","H,,S"
"AGM00060471","2010-04-23","35.333","5.333","461.0","BARIKA, AG","  150",",,S","  230",",,S","  103",",,S","  178","H,,S"
"AGM00060471","2010-04-24","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  240",",,S","   89",",,S","  194","H,,S"
"AGM00060471","2010-04-25","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  263",",,S","  115",",,S","  211","H,,S"
"AGM00060471","2010-04-26","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  259",",,S","  120",",,S","  209","H,,S"
"AGM00060471","2010-04-27","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  287",",,S","  120",",,S","  206","H,,S"
"AGM00060471","2010-04-28","35.333","5.333","461.0","BARIKA, AG","   10",",,S","  264",",,S","  116",",,S","  213","H,,S"
"AGM00060471","2010-04-29","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  281",",,S","  125",",,S","  236","H,,S"
"AGM00060471","2010-04-30","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  301",",,S","  142",",,S","  253","H,,S"
"AGM00060471","2010-05-01","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  315",",,S","  185",",,S","  271","H,,S"
"AGM00060471","2010-05-02","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  281",",,S","  160",",,S","  237","H,,S"
"AGM00060471","2010-05-03","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  264",",,S","  150",",,S","  219","H,,S"
"AGM00060471","2010-05-04","35.333","5.333","461.0","BARIKA, AG","   71",",,S","  210",",,S","   95",",,S","  162","H,,S"
"AGM00060471","2010-05-05","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  175",",,S","   45",",,S","  137","H,,S"
"AGM00060471","2010-05-06","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  225",",,S","   45",",,S","  164","H,,S"
"AGM00060471","2010-05-09","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  303",",,S","  135",",,S","  246","H,,S"
"AGM00060471","2010-05-10","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  357",",,S","  157",",,S","  292","H,,S"
"AGM00060471","2010-05-11","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  298",",,S","  151",",,S","  252","H,,S"
"AGM00060471","2010-05-12","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  285",",,S","  150",",,S","  242","H,,S"
"AGM00060471","2010-05-13","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  256",",,S","  115",",,S","  211","H,,S"
"AGM00060471","2010-05-14","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  170",",,S",,,"  152","H,,S"
"AGM00060471","2010-05-15","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  230",",,S","   60",",,S","  168","H,,S"
"AGM00060471","2010-05-16","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  241",",,S","   75",",,S","  193","H,,S"
"AGM00060471","2010-05-17","35.333","5.333","461.0","BARIKA, AG","    0",",,S",,,"   98",",,S","  221","H,,S"
"AGM00060471","2010-05-18","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  291",",,S","  130",",,S","  233","H,,S"
"AGM00060471","2010-05-19","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  300",",,S","  128",",,S","  247","H,,S"
"AGM00060471","2010-05-20","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  252",",,S","  130",",,S","  209","H,,S"
"AGM00060471","2010-05-21","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  287",",,S","  115",",,S","  229","H,,S"
"AGM00060471","2010-05-22","35.333","5.333","461.0","BARIKA, AG","    0",",,S",,,"  130",",,S","  226","H,,S"
"AGM00060471","2010-05-23","35.333","5.333","461.0","BARIKA, AG","    5",",,S","  260",",,S","  165",",,S","  211","H,,S"
"AGM00060471","2010-05-24","35.333","5.333","461.0","BARIKA, AG","   51",",,S","  270",",,S","  143",",,S","  229","H,,S"
"AGM00060471","2010-05-25","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  287",",,S","  123",",,S","  241","H,,S"
"AGM00060471","2010-05-26","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  311",",,S","  165",",,S","  260","H,,S"
"AGM00060471","2010-05-27","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  300",",,S",,,"  248","H,,S"
"AGM00060471","2010-05-28","35.333","5.333","461.0","BARIKA, AG","   41",",,S","  259",",,S","  164",",,S","  213","H,,S"
"AGM00060471","2010-05-29","35.333","5.333","461.0","BARIKA, AG","   41",",,S","  260",",,S","  152",",,S","  223","H,,S"
"AGM00060471","2010-05-30","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  276",",,S","  155",",,S","  229","H,,S"
"AGM00060471","2010-05-31","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  321",",,S","  135",",,S","  262","H,,S"
"AGM00060471","2010-06-01","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  342",",,S","  171",",,S","  284","H,,S"
"AGM00060471","2010-06-02","35.333","5.333","461.0","BARIKA, AG","    0",",,S",,,"  170",",,S","  293","H,,S"
"AGM00060471","2021-12-14","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  142",",,S","   14",",,S","   86","H,,S"
"AGM00060471","2021-12-19","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  153",",,S","   23",",,S","   87","H,,S"
"AGM00060471","2022-01-20","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  143",",,S","    1",",,S","   61","H,,S"
"AGM00060471","2022-02-09","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  150",",,S","   63",",,S","  108","H,,S"
"AGM00060471","2022-03-16","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  215",",,S",,,"  183","H,,S"
"AGM00060471","2024-07-05","35.333","5.333","461.0","BARIKA, AG","    0",",,S","  374",",,S","  237",",,S","  331","H,,S"
"AGM00060471","2024-07-15","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  391","H,,S"
"AGM00060471","2024-07-16","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  379","H,,S"
"AGM00060471","2024-07-17","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  398","H,,S"
"AGM00060471","2024-07-18","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  391","H,,S"
"AGM00060471","2024-07-19","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  381","H,,S"
"AGM00060471","2024-07-20","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  371","H,,S"
"AGM00060471","2024-07-21","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  390","H,,S"
"AGM00060471","2024-07-22","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  345","H,,S"
"AGM00060471","2024-07-23","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  320","H,,S"
"AGM00060471","2024-07-24","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  344","H,,S"
"AGM00060471","2024-07-25","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  344","H,,S"
"AGM00060471","2024-07-26","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  368","H,,S"
"AGM00060471","2024-07-27","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  366","H,,S"
"AGM00060471","2024-07-28","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  350","H,,S"
"AGM00060471","2024-07-29","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  349","H,,S"
"AGM00060471","2024-07-30","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  358","H,,S"
"AGM00060471","2024-07-31","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  366","H,,S"
"AGM00060471","2024-08-01","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  393","H,,S"
"AGM00060471","2024-08-02","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  393","H,,S"
"AGM00060471","2024-08-03","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  358","H,,S"
"AGM00060471","2024-08-04","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  339","H,,S"
"AGM00060471","2024-08-05","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  339","H,,S"
"AGM00060471","2024-08-06","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  344","H,,S"
"AGM00060471","2024-08-07","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  351","H,,S"
"AGM00060471","2024-08-08","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  362","H,,S"
"AGM00060471","2024-08-09","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  360","H,,S"
"AGM00060471","2024-08-10","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  364","H,,S"
"AGM00060471","2024-08-11","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  367","H,,S"
"AGM00060471","2024-08-12","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  364","H,,S"
"AGM00060471","2024-08-13","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  357","H,,S"
"AGM00060471","2024-08-14","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  337","H,,S"
"AGM00060471","2024-08-15","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  314","H,,S"
"AGM00060471","2024-08-16","35.333","5.333","461.0","BARIKA, AG","  109",",,S",,,,,"  268","H,,S"
"AGM00060471","2024-08-17","35.333","5.333","461.0","BARIKA, AG","   20",",,S",,,,,"  301","H,,S"
"AGM00060471","2024-08-18","35.333","5.333","461.0","BARIKA, AG","    0",",,S",,,,,"  319","H,,S"
"AGM00060471","2024-08-19","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  335","H,,S"
"AGM00060471","2024-08-20","35.333","5.333","461.0","BARIKA, AG",,,,,,,"  313","H,,S"
